family,run_id,experiment_id,dataset_id,fold,selector,feature_count_requested,model,embedding_source,development_feature_count,final_feature_count,development_max_length,final_max_length,development_train_mean_effective_length,development_validation_mean_effective_length,final_train_mean_effective_length,test_mean_effective_length,parameter_count_development,trainable_parameter_count_development,best_epoch,epochs_completed,validation_accuracy,validation_macro_f1,validation_balanced_accuracy,test_accuracy,test_macro_f1,test_balanced_accuracy,development_feature_selection_seconds,final_feature_selection_seconds,embedding_matrix_seconds,development_training_seconds,final_training_seconds,test_inference_seconds,inner_train_indices_sha256,validation_indices_sha256,outer_train_indices_sha256,test_indices_sha256,development_vocabulary_sha256,final_vocabulary_sha256,development_graph_nodes,final_graph_nodes,development_positive_pmi_pairs,final_positive_pmi_pairs,development_windows,final_windows,development_graph_seconds,final_graph_seconds,development_graph_sha256,final_graph_sha256,peak_gpu_memory_mb,development_mean_wordpiece_length,validation_mean_wordpiece_length,final_mean_wordpiece_length,test_mean_wordpiece_length
gcn,yelp_review_full_fold0_none_fasttext_residual_word_gcn,formal_inductive_gcn_v2_shard4,yelp_review_full,0,none,all,fasttext_residual_word_gcn,fasttext_cc_en_100_frozen_with_graph_residual,8438,9186,,,,,,,870206,26306,60,85,0.375,0.35744795215383446,0.375,0.435,0.42671901024736075,0.43499999999999994,0.008566299977246672,0.005137800006195903,0.11853899998823181,1.2382848000270315,0.5433367000077851,0.0032547999871894717,de3b2f56ca27a42d67f2f0bdeb85563d08df3f1035c88e2d94c5ae55bb3285d4,b0a2ec142093f5e0c33771085e7b7aa0d21c05a70b6244e949db7ff52b74851e,e350f26a7669e6e856369571977be33e6a52f02398caa885eca198ea4ab5dec2,976ece52b03fc71704bb753669a807e7c23672d04ea3a0906c26ec7d2bad4753,f6f5af28387ceca988f89419acaf4a43060d50fbdda710ee27f035c7466ab2b3,2e3407cc56d0cee68b137488c2bea487a072842c6f8c999698e99a87ac263906,8439,9187,261500,292670,84861,98772,1.1283983000321314,1.3634563999949023,81dbf5fd254fa9eed1a048583883ed1f880d60c60d6b6699a09ca8a37c557bfe,6d7e1c039b11f8dff47b30a9b2881efa12571ddcb03e1cc8dfbcd00c3b371528,,,,,
gcn,yelp_review_full_fold0_df_fasttext_residual_word_gcn,formal_inductive_gcn_v2_shard4,yelp_review_full,0,df,1000,fasttext_residual_word_gcn,fasttext_cc_en_100_frozen_with_graph_residual,1000,1000,,,,,,,126406,26306,66,91,0.375,0.3552197830163932,0.375,0.415,0.40842738052089267,0.41500000000000004,0.023072399955708534,0.02573829999892041,0.00914450001437217,0.6866324999718927,0.29553419997682795,0.0012386000016704202,de3b2f56ca27a42d67f2f0bdeb85563d08df3f1035c88e2d94c5ae55bb3285d4,b0a2ec142093f5e0c33771085e7b7aa0d21c05a70b6244e949db7ff52b74851e,e350f26a7669e6e856369571977be33e6a52f02398caa885eca198ea4ab5dec2,976ece52b03fc71704bb753669a807e7c23672d04ea3a0906c26ec7d2bad4753,21c52f0abb05d74475f4816b0933125871220cd58143ff966dfdc353a2ffc0f5,9f5afc755b93f3d946deea48be244817b7e4278e463c2a3bb4e3f94efb1c8ca0,1001,1001,83548,88197,68363,79414,0.4273037000093609,0.5189693000284024,8188aa6fb3cf62f067bdfe3d513b7231bbf6dadb115046c27c20b452cf6da2b1,1dd445df95ebe8e51e1a4eb20b70cecde3d55b3b06de618c44902b9593be65a4,,,,,
gcn,yelp_review_full_fold0_ig_fasttext_residual_word_gcn,formal_inductive_gcn_v2_shard4,yelp_review_full,0,ig,1000,fasttext_residual_word_gcn,fasttext_cc_en_100_frozen_with_graph_residual,1000,1000,,,,,,,126406,26306,32,57,0.4,0.39024551981166755,0.4,0.415,0.41259505108250016,0.41500000000000004,0.03794360003666952,0.04192489996785298,0.01078020001295954,0.40297280001686886,0.12811350001720712,0.0011364000383764505,de3b2f56ca27a42d67f2f0bdeb85563d08df3f1035c88e2d94c5ae55bb3285d4,b0a2ec142093f5e0c33771085e7b7aa0d21c05a70b6244e949db7ff52b74851e,e350f26a7669e6e856369571977be33e6a52f02398caa885eca198ea4ab5dec2,976ece52b03fc71704bb753669a807e7c23672d04ea3a0906c26ec7d2bad4753,969786c2c5e347b5baa62276fe3f7e2e70eea268dea82296f9adcae9e0cea031,df16219eca31be874873c3bbb9b3ca058820f1b62f2dba546982cd4577cd9ae4,1001,1001,41103,46284,36691,38752,0.20761069998843595,0.22506419999990612,8163f8923823e6b99212eb87c17c9daecb4d7bf4739cf9fc3fbf17c6970d20a9,78467d3d5e46318d04f3e052d7e4fa1af4798910b530f40359023fb97c8d927b,,,,,
gcn,yelp_review_full_fold0_dfs_fasttext_residual_word_gcn,formal_inductive_gcn_v2_shard4,yelp_review_full,0,dfs,1000,fasttext_residual_word_gcn,fasttext_cc_en_100_frozen_with_graph_residual,1000,1000,,,,,,,126406,26306,65,90,0.4083333333333333,0.4105033364568248,0.4083333333333334,0.455,0.4484396110734755,0.45499999999999996,0.029033800004981458,0.031419700011610985,0.011378400027751923,0.7099405000335537,0.2648477999609895,0.001145399990491569,de3b2f56ca27a42d67f2f0bdeb85563d08df3f1035c88e2d94c5ae55bb3285d4,b0a2ec142093f5e0c33771085e7b7aa0d21c05a70b6244e949db7ff52b74851e,e350f26a7669e6e856369571977be33e6a52f02398caa885eca198ea4ab5dec2,976ece52b03fc71704bb753669a807e7c23672d04ea3a0906c26ec7d2bad4753,8838bc4576129e6b79e2ccee31f0c432194c35ee7d3463dece474a041bfc5da6,baa8fbdc0c982ab2da9df45b4bf280edf1bb5c49b13b330b52202f626754b3ff,1001,1001,41589,44929,26294,30883,0.1812134999781847,0.2098567999782972,d293fbf8a76e6ee4b79230771802fa645bbd1652246a538182df6311c68fce5e,ea4da431a5651e632ebd96a309f514a587aa87b4449c11823b7475970950df80,,,,,
gcn,yelp_review_full_fold1_none_fasttext_residual_word_gcn,formal_inductive_gcn_v2_shard4,yelp_review_full,1,none,all,fasttext_residual_word_gcn,fasttext_cc_en_100_frozen_with_graph_residual,8465,9154,,,,,,,872906,26306,107,132,0.4666666666666667,0.4686007388462631,0.4666666666666667,0.39,0.386771314515018,0.39,0.0058642000076361,0.00417059997562319,0.10005089995684102,1.835843399981968,0.94097439997131,0.0031365000177174807,8be8a7e9031ac0df73e29db2cfa134ed9a6aac939fb4b8569ca5b4215f51ba9c,896f02ea0e2e3ba0122deba3673df15efa2f249a430baf10ba4c48d28ba5e0de,d5093c7871e38f2e9487729033d705ec66dcf074be8ed1ff5ea74a1e1fb692e7,4a63a174dfa6b426898dcd6b232e1c209e0009ec5c5e3aaa5519cf6f82b45165,e52e42ec4b803f02340dcd2892d562016a2e240364d21e7e77dfcd7725309239,1b20059bc0c32fcaaf7c29bea3d89a3e990e415741503cf341f0694b8817d7af,8466,9155,262234,294527,84706,99225,1.2093629000009969,1.352884299994912,92a9fd03bb29d56882f422bf76834c4eb4c978ac5cecf790f2c5d731710f71e1,dd2a52bc25583ad0a362347452af337163ea88d3889a0a8524ef7e4518f04469,,,,,
gcn,yelp_review_full_fold1_df_fasttext_residual_word_gcn,formal_inductive_gcn_v2_shard4,yelp_review_full,1,df,1000,fasttext_residual_word_gcn,fasttext_cc_en_100_frozen_with_graph_residual,1000,1000,,,,,,,126406,26306,74,99,0.44166666666666665,0.43467592146277195,0.4416666666666666,0.34,0.3400089186176143,0.34,0.023102400009520352,0.024482699984218925,0.013358799973502755,0.727597400022205,0.3233203000272624,0.0011973000364378095,8be8a7e9031ac0df73e29db2cfa134ed9a6aac939fb4b8569ca5b4215f51ba9c,896f02ea0e2e3ba0122deba3673df15efa2f249a430baf10ba4c48d28ba5e0de,d5093c7871e38f2e9487729033d705ec66dcf074be8ed1ff5ea74a1e1fb692e7,4a63a174dfa6b426898dcd6b232e1c209e0009ec5c5e3aaa5519cf6f82b45165,79c16fd155789e5bdfe951407ccea6cd6078a0c5280afaac738f51db8aa7b930,bb4d7c59895ad6cdc170f775e0aafb74f51c562444d790fe85b7c96064ff4e30,1001,1001,82673,88377,67934,79670,0.4650919000268914,0.5497179999947548,bf9922caa170b67215d584ee57a58754a647690fbbaf06be7cbb075a2a98923b,0ddc4cdbbcba1d0546cde9cf812746b78dd66bd9cd2c6b7ed20463d54d915e91,,,,,
gcn,yelp_review_full_fold1_ig_fasttext_residual_word_gcn,formal_inductive_gcn_v2_shard4,yelp_review_full,1,ig,1000,fasttext_residual_word_gcn,fasttext_cc_en_100_frozen_with_graph_residual,1000,1000,,,,,,,126406,26306,80,105,0.475,0.47610916645322854,0.475,0.355,0.35391509234987495,0.355,0.035430500051006675,0.04235469998093322,0.00969420000910759,0.894130699976813,0.335094099980779,0.0011175000108778477,8be8a7e9031ac0df73e29db2cfa134ed9a6aac939fb4b8569ca5b4215f51ba9c,896f02ea0e2e3ba0122deba3673df15efa2f249a430baf10ba4c48d28ba5e0de,d5093c7871e38f2e9487729033d705ec66dcf074be8ed1ff5ea74a1e1fb692e7,4a63a174dfa6b426898dcd6b232e1c209e0009ec5c5e3aaa5519cf6f82b45165,f4ba6948232f8cb584e3e95b465b0aa39e64653db9e8085e9677a038f802f9e4,574c662fb54c09396082de06b4e121f79cfb386c9db3aded6a6365def0bd593b,1001,1001,42472,46189,39083,41678,0.2038930999697186,0.25393190002068877,18e6f3467d4fe29570838ed505c89406f91aabcaf8219b64f3187d68c9f4c85a,5975590afb298fa8a362315803cfa83fc4542405882c49a598e2de1b216f8a28,,,,,
gcn,yelp_review_full_fold1_dfs_fasttext_residual_word_gcn,formal_inductive_gcn_v2_shard4,yelp_review_full,1,dfs,1000,fasttext_residual_word_gcn,fasttext_cc_en_100_frozen_with_graph_residual,1000,1000,,,,,,,126406,26306,151,176,0.575,0.5673799392097265,0.575,0.42,0.41256513751879387,0.41999999999999993,0.03084540000418201,0.031200300029013306,0.010568399971816689,1.2326888999668881,0.6386260999715887,0.0008298999746330082,8be8a7e9031ac0df73e29db2cfa134ed9a6aac939fb4b8569ca5b4215f51ba9c,896f02ea0e2e3ba0122deba3673df15efa2f249a430baf10ba4c48d28ba5e0de,d5093c7871e38f2e9487729033d705ec66dcf074be8ed1ff5ea74a1e1fb692e7,4a63a174dfa6b426898dcd6b232e1c209e0009ec5c5e3aaa5519cf6f82b45165,b5e2f48f19bb081fda264bee51cb1c8b98fc7b2cf0c9e494c46bb16cc19addc9,0e97d1cab8fc494b31d8f64a72d8e1b5449856ffd03f3af3d68b776a0bd13444,1001,1001,43214,45305,25462,27253,0.15863249998074025,0.17437900003278628,de2004e6479e38630604a506eb0bae350df3e9c7c7084941e57c67954505887e,c7e61bee6bfe1b0598d2a6c37091ef8595284fb80472894b96a6645d94364d17,,,,,
gcn,yelp_review_full_fold2_none_fasttext_residual_word_gcn,formal_inductive_gcn_v2_shard4,yelp_review_full,2,none,all,fasttext_residual_word_gcn,fasttext_cc_en_100_frozen_with_graph_residual,8551,9231,,,,,,,881506,26306,31,56,0.36666666666666664,0.3601479396476914,0.3666666666666666,0.3969849246231156,0.3875294711650662,0.39743589743589747,0.004291800025384873,0.004221599956508726,0.11360159999458119,0.7910964000038803,0.2731974000344053,0.003004400001373142,f5fddc3acfef8c823e59e1607739efe277772e6dbdb78bd1e1a822560e94af9b,a9409e7b1eeede324343aecfd73f7171a7b5257e22475743dc9438da765b52d7,98c836dd59509657f5d3af09757bc88b45d1cf6db6f008abccf3df1a777884e6,f463f3400ec51daba1ec159b91a9fd55d0e174c113b1e077cab568b287e0ffd9,f96c16cb9674069c26032eb1975f928d44e7af4823479b22b74a21c6c260952d,967676400e7f1d27528eb51d8da48c3baf73717d41473d6ea865680e202affa3,8552,9232,262845,295330,83972,99209,1.1584032000391744,1.3642594999982975,ef08da8467bb0f2b81432b5b4ca651c0ee0d90f9872e17116f1a88007b617d1d,574f5d4ac51925edd4fc9fd72779136979a628db9168fb966460a6bc2d453c64,,,,,
gcn,yelp_review_full_fold2_df_fasttext_residual_word_gcn,formal_inductive_gcn_v2_shard4,yelp_review_full,2,df,1000,fasttext_residual_word_gcn,fasttext_cc_en_100_frozen_with_graph_residual,1000,1000,,,,,,,126406,26306,22,47,0.3333333333333333,0.31222463264208994,0.33333333333333337,0.3065326633165829,0.27523837865317613,0.307051282051282,0.025894599966704845,0.025450100016314536,0.009368999977596104,0.3290222999639809,0.09352410002611578,0.001099300046917051,f5fddc3acfef8c823e59e1607739efe277772e6dbdb78bd1e1a822560e94af9b,a9409e7b1eeede324343aecfd73f7171a7b5257e22475743dc9438da765b52d7,98c836dd59509657f5d3af09757bc88b45d1cf6db6f008abccf3df1a777884e6,f463f3400ec51daba1ec159b91a9fd55d0e174c113b1e077cab568b287e0ffd9,b079046ce8e0f083c9190a118d73efa2d6aa8476d76bc8cf3f9268ce02ee6899,7e6423e16dae6c102ba30faf05b42feca110539b4cf2e94367fa3478103c3b34,1001,1001,83085,88273,67238,79639,0.42391090001910925,0.48555129999294877,543cb950847e2f04716338818da02e2ff4fcb65473b273d9ca361368a1a1c4cd,5e8459010777fb2cc7539f38334ca0d6468a907bb1143d32e75df5c8123e8550,,,,,
gcn,yelp_review_full_fold2_ig_fasttext_residual_word_gcn,formal_inductive_gcn_v2_shard4,yelp_review_full,2,ig,1000,fasttext_residual_word_gcn,fasttext_cc_en_100_frozen_with_graph_residual,1000,1000,,,,,,,126406,26306,34,59,0.35833333333333334,0.35943013680380353,0.35833333333333334,0.41708542713567837,0.4169329508450844,0.4173076923076923,0.03652429999783635,0.0412711999961175,0.010112799995113164,0.44315130001632497,0.14354140002978966,0.000853499979712069,f5fddc3acfef8c823e59e1607739efe277772e6dbdb78bd1e1a822560e94af9b,a9409e7b1eeede324343aecfd73f7171a7b5257e22475743dc9438da765b52d7,98c836dd59509657f5d3af09757bc88b45d1cf6db6f008abccf3df1a777884e6,f463f3400ec51daba1ec159b91a9fd55d0e174c113b1e077cab568b287e0ffd9,d280e80a2bb9198e288cac88dfd09922b7419c91ceef5322b38feab9e843da00,48c308f028778c33610f9b1106bd51fcaca130a9c293914b52d1ad970d624388,1001,1001,41593,44845,34920,45053,0.18917779996991158,0.24089980003191158,e4d9327e774b1eb7c1f02e730a1ab5100e67156f98a93cc5510e2b4492fa28af,96bf7eb03acc34136024b414b9ea2d1bbdf885eb30fdb8900316a927df4eaf51,,,,,
gcn,yelp_review_full_fold2_dfs_fasttext_residual_word_gcn,formal_inductive_gcn_v2_shard4,yelp_review_full,2,dfs,1000,fasttext_residual_word_gcn,fasttext_cc_en_100_frozen_with_graph_residual,1000,1000,,,,,,,126406,26306,62,87,0.4166666666666667,0.406057344215239,0.4166666666666667,0.4271356783919598,0.42269287625781954,0.42705128205128207,0.03650540002854541,0.03334959998028353,0.010271500039380044,0.6345782999997027,0.26821429998381063,0.001101600006222725,f5fddc3acfef8c823e59e1607739efe277772e6dbdb78bd1e1a822560e94af9b,a9409e7b1eeede324343aecfd73f7171a7b5257e22475743dc9438da765b52d7,98c836dd59509657f5d3af09757bc88b45d1cf6db6f008abccf3df1a777884e6,f463f3400ec51daba1ec159b91a9fd55d0e174c113b1e077cab568b287e0ffd9,a7bbefb5fd4896703888b196143472ff182c43cb9800303f792a33d7aa53e593,52ad38ce9df48ca6dd38f2f9e4153ac461e1d0d48d1b98b42c3c90049eeaeb6d,1001,1001,43116,44567,24776,29988,0.16035409999312833,0.18524439999600872,c1109e0414a1a15a34405a3bb3ad5af76791ce71fa141b901f53e64656244c79,13f248cf9bf92343f014f89fb1f6667a4342ac94a0084281a2d93e4d312eb5da,,,,,
gcn,yelp_review_full_fold3_none_fasttext_residual_word_gcn,formal_inductive_gcn_v2_shard4,yelp_review_full,3,none,all,fasttext_residual_word_gcn,fasttext_cc_en_100_frozen_with_graph_residual,8482,9402,,,,,,,874606,26306,48,73,0.44166666666666665,0.42904493005742134,0.4416666666666666,0.40703517587939697,0.4013726136386147,0.40820512820512816,0.0040886999922804534,0.004238199966493994,0.10257459996500984,1.214248200005386,0.4500063000014052,0.0032525999704375863,7cca5241e568d294c6b6c8dfa58bb240b4fd22226c386dceca1974782cb96bb1,a430eac8a98ebbb26cd585bb93fba167d93d64a77ebfcce950bc445885ad2e77,62890858c601fd651cfc309b9d6f9ea82fa6e786a943123356d9c43173037357,d7b752c4c0726a9b03ca4026d514904a8cd30e48d18182ab3cc6356e6356c674,d84c47080cf4321f914e6d67b5e671c72a771fc31f968b39f704ddfc5315044f,c4c4481a809a5d4c7443b92f1516d1b413e0b1f8e227a26252d5d156d26407a2,8483,9403,259705,298584,83490,99450,1.0640668999985792,1.3791718000429682,c17feb1ba79b9698ffba41876a08b5f868798a1524326157cdff08b936603814,b2501b1005c4a51732d1cef56402e23505b47894958ea1eb7fe41861e34cbe2f,,,,,
gcn,yelp_review_full_fold3_df_fasttext_residual_word_gcn,formal_inductive_gcn_v2_shard4,yelp_review_full,3,df,1000,fasttext_residual_word_gcn,fasttext_cc_en_100_frozen_with_graph_residual,1000,1000,,,,,,,126406,26306,55,80,0.4166666666666667,0.40193046401919774,0.4166666666666667,0.36683417085427134,0.3456962400344753,0.36820512820512824,0.023471200023777783,0.02522689994657412,0.012285700009670109,0.5899239999707788,0.22929429996293038,0.0012577000306919217,7cca5241e568d294c6b6c8dfa58bb240b4fd22226c386dceca1974782cb96bb1,a430eac8a98ebbb26cd585bb93fba167d93d64a77ebfcce950bc445885ad2e77,62890858c601fd651cfc309b9d6f9ea82fa6e786a943123356d9c43173037357,d7b752c4c0726a9b03ca4026d514904a8cd30e48d18182ab3cc6356e6356c674,f7134b041a444979d4963045c52946caca56f7548ada3d1f3678e0f289937a77,4b05d8fea10f04481083017ae4e37a4cccd14b188b7fca9026aaa56c92452f2a,1001,1001,82231,88336,66994,79543,0.40480960003333166,0.5069815999595448,7da72fa6292e449f9f6820d9ee89abdbf0bbc2d64e642b841a48009437a93a1c,55142148a768ab89488bf95ae90ea3681f4a00d3930df61793e58f5d39fe344a,,,,,
gcn,yelp_review_full_fold3_ig_fasttext_residual_word_gcn,formal_inductive_gcn_v2_shard4,yelp_review_full,3,ig,1000,fasttext_residual_word_gcn,fasttext_cc_en_100_frozen_with_graph_residual,1000,1000,,,,,,,126406,26306,39,64,0.35833333333333334,0.35034196676259366,0.35833333333333334,0.37185929648241206,0.35498310154667057,0.37333333333333335,0.03726810001535341,0.03798349999124184,0.013018199999351054,0.5290246999938972,0.18095780001021922,0.0008248999947682023,7cca5241e568d294c6b6c8dfa58bb240b4fd22226c386dceca1974782cb96bb1,a430eac8a98ebbb26cd585bb93fba167d93d64a77ebfcce950bc445885ad2e77,62890858c601fd651cfc309b9d6f9ea82fa6e786a943123356d9c43173037357,d7b752c4c0726a9b03ca4026d514904a8cd30e48d18182ab3cc6356e6356c674,6eb81d1d865e9ac3e43614c9ca72e9b4eaf37e990b0b4f02bc05ad0a8e8a0a27,c6cd999ab94ecb57742e105e38b7c5924bc529d2ac5c425c41d3bd7ae517bcfd,1001,1001,38990,47892,37610,40047,0.18849750002846122,0.22881699999561533,20d68a8e2c5d815607fa2fcfae1c9ed202139a44db790360412e9ae776bdec57,f49bc02c7f0c2cca5e69b150e2243a780db796c161bb871219907bbb0948de9a,,,,,
gcn,yelp_review_full_fold3_dfs_fasttext_residual_word_gcn,formal_inductive_gcn_v2_shard4,yelp_review_full,3,dfs,1000,fasttext_residual_word_gcn,fasttext_cc_en_100_frozen_with_graph_residual,1000,1000,,,,,,,126406,26306,24,49,0.4166666666666667,0.4071903871757286,0.41666666666666663,0.4020100502512563,0.3923168214654283,0.40307692307692305,0.037135799997486174,0.03217550000408664,0.010677600046619773,0.35446840000804514,0.09477679996052757,0.0008302999776788056,7cca5241e568d294c6b6c8dfa58bb240b4fd22226c386dceca1974782cb96bb1,a430eac8a98ebbb26cd585bb93fba167d93d64a77ebfcce950bc445885ad2e77,62890858c601fd651cfc309b9d6f9ea82fa6e786a943123356d9c43173037357,d7b752c4c0726a9b03ca4026d514904a8cd30e48d18182ab3cc6356e6356c674,0cfbe76e00c410b7e6a52505a7b87250d2f19257429c44e9cf18314d11464edb,efac78d82dc7f1776d005ece2acb464a3492628bd02a8d4293e7cf1194f24eed,1001,1001,43503,44567,23493,25808,0.15757460001623258,0.18433859996730462,d7d3e32c14659debdfe8009e686f4b47e96ebc2153f20b28177df3132de39ee6,46ef7e7b4a471574193029a3d929d20280110dfe183b593189aec8f46540c5bb,,,,,
gcn,yelp_review_full_fold4_none_fasttext_residual_word_gcn,formal_inductive_gcn_v2_shard4,yelp_review_full,4,none,all,fasttext_residual_word_gcn,fasttext_cc_en_100_frozen_with_graph_residual,8641,9289,,,,,,,890506,26306,80,105,0.4166666666666667,0.41294003501861365,0.41666666666666663,0.43,0.403460108044588,0.43,0.004196699999738485,0.004732000001240522,0.09864809998543933,1.4732841000077315,0.725967500009574,0.005025799968279898,a8006a8d707fde7eeb1670bf4d73015eeeec237bd6fe92e20d91f85c8929e55c,de1480db767dea89cdf942cc72716d7bcea17f48707095cf295b90746ddb8881,3e3f97622a94c253902d3a8b32e6026ff1f3c7cfaf85f0ace18ae80a1cf8eb08,cd7d37a1414e87c55623938470216188bdec0d4d120990c93ab06eb4b8bbb9c2,28803b7c3814bde84eb2dcccc2c21ca60f4923a16557f67719be223afc3ad6d8,8326ff55f6779f6bf5d4f4a5b50ec4089ef4ef7c648d7f0f83d9e2abd9e26185,8642,9290,266521,296683,85785,99016,1.2204667999758385,1.3592903999960981,41949078040ffb2bada298af5108b59405234aae8bb586d172d6a485ce508982,2edca5b25636e195da706b7f3518ee436100125e0506bc866a01478ff866e0bb,,,,,
gcn,yelp_review_full_fold4_df_fasttext_residual_word_gcn,formal_inductive_gcn_v2_shard4,yelp_review_full,4,df,1000,fasttext_residual_word_gcn,fasttext_cc_en_100_frozen_with_graph_residual,1000,1000,,,,,,,126406,26306,30,55,0.39166666666666666,0.385437430786268,0.39166666666666666,0.365,0.3390998272374832,0.36500000000000005,0.02342569996835664,0.025839500012807548,0.010198100004345179,0.40602160000707954,0.1268695000326261,0.0011384999961592257,a8006a8d707fde7eeb1670bf4d73015eeeec237bd6fe92e20d91f85c8929e55c,de1480db767dea89cdf942cc72716d7bcea17f48707095cf295b90746ddb8881,3e3f97622a94c253902d3a8b32e6026ff1f3c7cfaf85f0ace18ae80a1cf8eb08,cd7d37a1414e87c55623938470216188bdec0d4d120990c93ab06eb4b8bbb9c2,9fda0843e3d749c8e53e16b22a64df4ea1f5315b13de89c3e21d0fe12765de30,0304852105630dd3a791e7b8167dfcf7419a817ba59e74747da923e06a695a5a,1001,1001,83043,88302,68673,79269,0.3969764999928884,0.4724888000055216,26260f3cf2b643d86919001cf85b6eae21b7729a64a61b2ef5be090199debdfd,2f9a3fa95410f87a2b74c95f3ac401e53984f44796f09a7d832e4aa86479cf2e,,,,,
gcn,yelp_review_full_fold4_ig_fasttext_residual_word_gcn,formal_inductive_gcn_v2_shard4,yelp_review_full,4,ig,1000,fasttext_residual_word_gcn,fasttext_cc_en_100_frozen_with_graph_residual,1000,1000,,,,,,,126406,26306,48,73,0.4666666666666667,0.46033194659705795,0.4666666666666666,0.435,0.41375021909037263,0.43500000000000005,0.04053090000525117,0.037863000005017966,0.010062300018034875,0.5323989000171423,0.20295479998458177,0.0014066000003367662,a8006a8d707fde7eeb1670bf4d73015eeeec237bd6fe92e20d91f85c8929e55c,de1480db767dea89cdf942cc72716d7bcea17f48707095cf295b90746ddb8881,3e3f97622a94c253902d3a8b32e6026ff1f3c7cfaf85f0ace18ae80a1cf8eb08,cd7d37a1414e87c55623938470216188bdec0d4d120990c93ab06eb4b8bbb9c2,42da24f4ebfaf1a9d1803007a178e5bd9e14c630adad493e529f7487e8ebeb5b,33d83df948a8456299ed598e68b17fc7161210c0f689a1bf5d2b553f0d818da7,1001,1001,44757,50580,37008,42578,0.22791469999356195,0.2424221999826841,b2bc4237ebdc1d8a5a73ea2124c7f098ce4f3ed1ceb4da97cfeda4d31a82c75c,8f662d74683ef40a04127bb8c9a188ed50080af5fe3bef76cd1a82e8d9ba6b49,,,,,
gcn,yelp_review_full_fold4_dfs_fasttext_residual_word_gcn,formal_inductive_gcn_v2_shard4,yelp_review_full,4,dfs,1000,fasttext_residual_word_gcn,fasttext_cc_en_100_frozen_with_graph_residual,1000,1000,,,,,,,126406,26306,56,81,0.49166666666666664,0.4939684301393513,0.4916666666666667,0.46,0.45146221691124666,0.45999999999999996,0.03043189999880269,0.03670709999278188,0.011525699985213578,0.5955459999968298,0.23909240000648424,0.0010928999981842935,a8006a8d707fde7eeb1670bf4d73015eeeec237bd6fe92e20d91f85c8929e55c,de1480db767dea89cdf942cc72716d7bcea17f48707095cf295b90746ddb8881,3e3f97622a94c253902d3a8b32e6026ff1f3c7cfaf85f0ace18ae80a1cf8eb08,cd7d37a1414e87c55623938470216188bdec0d4d120990c93ab06eb4b8bbb9c2,c5190a2ddefa59ba88f537149c1eb0d9d58d432afae3c244f5a2164f0750a248,8e461f570c6f3d9de18fd62e4ad0daf4eddcd6295b48872b31f8a11b48c655b1,1001,1001,42986,44108,25807,29043,0.15767699998104945,0.20893770002294332,6238f4b1d15dea561790dae6839e471cf1e13c7c9e75f10a55cfd77672faf603,33660dac27952c3d4ea806bd3c93a4faa90a8a8574e0a489078ff208d03af271,,,,,
gcn,yelp_review_polarity_fold0_none_fasttext_residual_word_gcn,formal_inductive_gcn_v2_shard4,yelp_review_polarity,0,none,all,fasttext_residual_word_gcn,fasttext_cc_en_100_frozen_with_graph_residual,8510,9361,,,,,,,877103,26003,66,91,0.8,0.7986013986013987,0.8,0.835,0.8349628666449951,0.835,0.00744049996137619,0.006943700020201504,0.11124719999497756,1.2872679000138305,0.6231897000106983,0.003389100020285696,61d17693ce66e7355a3a2336ae1ad76e168f39b2e74c1a41107f9de2b44fe04d,190f64c5c2079ed17a3ea1477f5af81f1d6416038dbd685f12be35f0c43ca7ca,e6ae8b7ab4c90c03176c7078a2dfb1bed1e1ac00f3e0ac096826671867dcef5e,e9ce1c6366158085c558eebec3b66ffb80be5283e6c940b2c7ee8f30d4a151bf,9c321175a79142141482069e0defff3b11662fc57c755a0eb552112b562bcc27,d57bc20ea10572a8e7b6d52b41a96e9a1ea42ceb79ebebadc0813b2e4d85f6e0,8511,9362,265241,298842,88316,102126,1.1808130000135861,1.3481416999711655,77ffbfada1bd5b7ef96ad10aa7c7b7a9b8de83fac81f4c86b41b9f5c493efc99,5810702caf1ae870acbb4a1b00714dbc4ca90bc18971ff261666d2d30db9f1b7,,,,,
gcn,yelp_review_polarity_fold0_df_fasttext_residual_word_gcn,formal_inductive_gcn_v2_shard4,yelp_review_polarity,0,df,1000,fasttext_residual_word_gcn,fasttext_cc_en_100_frozen_with_graph_residual,1000,1000,,,,,,,126103,26003,45,70,0.7833333333333333,0.783273131425396,0.7833333333333334,0.785,0.7847363019699132,0.7849999999999999,0.019614400051068515,0.023110799957066774,0.014648800017312169,0.5129213000182062,0.1870677000260912,0.0010908999829553068,61d17693ce66e7355a3a2336ae1ad76e168f39b2e74c1a41107f9de2b44fe04d,190f64c5c2079ed17a3ea1477f5af81f1d6416038dbd685f12be35f0c43ca7ca,e6ae8b7ab4c90c03176c7078a2dfb1bed1e1ac00f3e0ac096826671867dcef5e,e9ce1c6366158085c558eebec3b66ffb80be5283e6c940b2c7ee8f30d4a151bf,933e400e104e5101fbb2e63836b22390ac783c09a6ef357fd1e0b218feb8fc71,e7b295fc303fb9d4fe8ab5652149a94ce5e65177606ce9b91a6ba05cd602061a,1001,1001,84123,89221,71806,82635,0.452171599958092,0.4588297000154853,29505ad984eb2ef8bce0ba2a43bb885c3e89c057a453ca6105fc379f2c92ed04,f423bf52c0a453309bb62a286af2588e3aba37fc7754be3b130095945702a8f1,,,,,
