family,dataset_id,model,selector,feature_count,folds,test_accuracy_mean,test_accuracy_std,test_macro_f1_mean,test_macro_f1_std,test_balanced_accuracy_mean,test_balanced_accuracy_std,best_epoch_mean,best_epoch_std
classic,wos5736,fasttext_lstm,ig,1500,5,0.5397500165930544,0.03721763161943645,0.5344824166857514,0.03989672520065147,0.5326498330391611,0.03595252124510902,54.2,40.59802950883208
classic,wos5736,fasttext_lstm,ig,2000,5,0.48862231708076964,0.0430491413044152,0.47799140538458557,0.05991766693797195,0.4801793121239762,0.0439950398839203,31.8,18.185158784019457
classic,wos5736,fasttext_lstm,ig,500,5,0.730825554902832,0.06623557197931913,0.7212025309119307,0.06966040932622411,0.7204900580315601,0.06533736619097875,70.0,27.202941017470888
classic,wos5736,fasttext_lstm,none,all,5,0.3617040679824102,0.04397626366309514,0.3510833203696749,0.04088153398917804,0.3586846434198213,0.037662363436307966,17.6,4.979959839195493
classic,wos5736,fasttext_wa,df,1000,5,0.7757398503490506,0.03188092438661973,0.7706798498577286,0.03893299214482908,0.7682595118978518,0.03562635308742346,78.2,31.61803282938393
classic,wos5736,fasttext_wa,df,1500,5,0.8029063416940754,0.03521941497728422,0.8033990382723227,0.033698020475330936,0.7993110071746435,0.03565522665195587,91.4,33.85705244110893
classic,wos5736,fasttext_wa,df,2000,5,0.803911569870465,0.031711782989773424,0.8051963430021487,0.03864520850765509,0.8010225518881645,0.03728996239411713,85.4,25.89015256810975
classic,wos5736,fasttext_wa,df,500,5,0.7937898955088091,0.039570525102884356,0.7917153414836943,0.04097223014699868,0.7881746586746587,0.042395582856102655,87.8,25.00399968005119
classic,wos5736,fasttext_wa,dfs,1000,5,0.8331393310213465,0.029314756634361276,0.8303733514716056,0.034834895456534246,0.831751315877798,0.036346380471986905,72.8,23.435016535091243
classic,wos5736,fasttext_wa,dfs,1500,5,0.8310274508131739,0.046347651709054916,0.8288255591064312,0.04805942895747974,0.8285455190395903,0.05091881618433736,51.2,22.140460699813815
classic,wos5736,fasttext_wa,dfs,2000,5,0.8330277038651854,0.03792950501177832,0.8342318558793257,0.03913397570036091,0.8328295393670889,0.040933820324241206,64.4,14.976648490233053
classic,wos5736,fasttext_wa,dfs,500,5,0.8331391279705851,0.029110016543291352,0.8306663058578981,0.03441635587761189,0.8309305496874667,0.03722270286085588,46.8,11.987493482792805
classic,wos5736,fasttext_wa,ig,1000,5,0.832103289891892,0.03735513763424992,0.8301070335932075,0.041034990899330694,0.8298525328426514,0.04424291606510729,72.6,15.093044755780724
classic,wos5736,fasttext_wa,ig,1500,5,0.8239922749337769,0.025710635985266565,0.8241207532408894,0.022249200800220616,0.8217090827486084,0.024424344689809783,73.8,46.30010799123475
classic,wos5736,fasttext_wa,ig,2000,5,0.8179317173284661,0.03773610195674917,0.816512058458291,0.03706714369820108,0.8137806435988255,0.04043303615388759,73.2,16.589153082662175
classic,wos5736,fasttext_wa,ig,500,5,0.8200331911851095,0.034324832862845184,0.8185089144406346,0.036652917014710386,0.8170516190002356,0.036146144581911614,92.0,39.03203812254748
classic,wos5736,fasttext_wa,none,all,5,0.8009566990443796,0.03164116227704411,0.7997035304402776,0.03300908476437262,0.7977073407488428,0.0346006336837092,77.2,39.22626670994832
classic,wos5736,random_cnn,df,1000,5,0.8693620640008386,0.012105457175189991,0.8658345595288569,0.019876148205312066,0.8631851086989427,0.01922146542990868,39.2,18.074844397670482
classic,wos5736,random_cnn,df,1500,5,0.8612808467419808,0.008103891994920799,0.8571368993167966,0.015123589441348133,0.8535747190885531,0.013557547438424437,46.4,20.403431084011334
classic,wos5736,random_cnn,df,2000,5,0.8663365822724248,0.01682284312928781,0.8633211400321833,0.0260119630896938,0.8613877492731248,0.02884046851387633,52.4,19.43707796969493
classic,wos5736,random_cnn,df,500,5,0.8723567327761874,0.008454410563384659,0.8643780919511748,0.014811100037204155,0.8640087119731389,0.017308173722344344,28.2,19.75348070594142
classic,wos5736,random_cnn,dfs,1000,5,0.8803671360819554,0.01814801011144142,0.8776885514217097,0.02104260060207636,0.8764696107581483,0.022840854619178865,41.8,26.166772823563857
classic,wos5736,random_cnn,dfs,1500,5,0.8783766802291885,0.020640325306291125,0.8745415064640175,0.025549071933026135,0.8742200256923577,0.027375046620792556,47.0,28.574464124459098
classic,wos5736,random_cnn,dfs,2000,5,0.8794125183078816,0.013580271810836675,0.8742182576226333,0.019283755204836613,0.8730411288316426,0.022469451407392108,48.4,17.18429515575195
classic,wos5736,random_cnn,dfs,500,5,0.8774020619551022,0.008065078834335047,0.8728784494053475,0.00959270670599475,0.8729668684411768,0.00954808422212478,21.2,10.709808588392232
classic,wos5736,random_cnn,ig,1000,5,0.8853724642608451,0.02142301495309763,0.8808098000004421,0.027383689721643026,0.8813687432462136,0.029575675500343672,30.4,16.949926253526886
classic,wos5736,random_cnn,ig,1500,5,0.8723471386277043,0.016219200261403954,0.8671312059660635,0.02161147192682617,0.8663613264206149,0.023438078290307335,32.2,17.10847743079436
classic,wos5736,random_cnn,ig,2000,5,0.8733517576518093,0.01536427801668557,0.8686940570116307,0.02187849410906993,0.8693796223539306,0.02223472879996885,61.8,27.27086357268504
classic,wos5736,random_cnn,ig,500,5,0.8813419574068032,0.022154661995939462,0.8753653176712104,0.027278579078699502,0.875357968776941,0.02970485250790849,30.0,19.313207915827967
classic,wos5736,random_cnn,none,all,5,0.8552611023397413,0.015759975427785348,0.8563641803449723,0.0160467116030096,0.8536923813998912,0.014408607823389706,57.0,30.033314835362415
classic,wos5736,random_lstm,df,1000,5,0.42594445571799194,0.04892963819374725,0.428566301191643,0.04231443809370283,0.42797821875094605,0.045405900907494176,42.6,14.010710188994704
classic,wos5736,random_lstm,df,1500,5,0.421111568398347,0.031223296933691375,0.4172767329223043,0.0333183341775603,0.4233122101877042,0.031138037334078064,36.4,8.677557259966655
classic,wos5736,random_lstm,df,2000,5,0.41097989378668476,0.03086930833234944,0.4027731772576734,0.03551257618401583,0.40622690682176854,0.036759844197459125,29.8,16.02186006679624
classic,wos5736,random_lstm,df,500,5,0.4792042389892235,0.03783391745071989,0.4767141431007065,0.034957380511121086,0.47906611767678964,0.04378652661525912,39.4,7.162401831787993
classic,wos5736,random_lstm,dfs,1000,5,0.7175147398989543,0.045219548724787596,0.7165919186012303,0.045822785326486655,0.7145605277462984,0.050540294071504045,43.0,20.223748416156685
classic,wos5736,random_lstm,dfs,1500,5,0.6612517089576986,0.04769394398708995,0.655098177703158,0.05387986535795113,0.657295366030544,0.053412045908307754,47.0,11.937336386313323
classic,wos5736,random_lstm,dfs,2000,5,0.6179642054503139,0.03651759707169838,0.6201785098812636,0.048580268149991966,0.6160110048054712,0.04557317573683737,45.4,19.178112524437854
classic,wos5736,random_lstm,dfs,500,5,0.7768450810255028,0.0213631793933085,0.772814348644535,0.02621216744146171,0.7712180724413926,0.028459888579724847,25.2,17.963852593472257
classic,wos5736,random_lstm,ig,1000,5,0.6079029386902185,0.07556983063204736,0.6043687106570372,0.07372327528527778,0.6023197224382995,0.07460819526932781,33.0,21.988633427296023
classic,wos5736,random_lstm,ig,1500,5,0.5396479835853765,0.05353571149795216,0.5449136831092062,0.047906761325778785,0.5410621400996896,0.05131943954265522,41.0,25.573423705088842
classic,wos5736,random_lstm,ig,2000,5,0.5225725566997043,0.030197349277817406,0.521176480400647,0.024973931792056828,0.519160183689828,0.025499098846916278,40.2,14.686728703152381
classic,wos5736,random_lstm,ig,500,5,0.7306920997898044,0.04157434154618035,0.7235608235451157,0.04926451573150034,0.7264821818497709,0.047923845908139306,49.2,13.084341787036902
classic,wos5736,random_lstm,none,all,5,0.3134694103393194,0.017437060529518364,0.30384168592825034,0.014771739642383605,0.31090388596910334,0.017429128666196475,27.4,17.558473737771173
classic,wos5736,random_wa,df,1000,5,0.7669350363200704,0.04232303674054196,0.770187661322031,0.0380729155695212,0.7680935085994375,0.03901251107873867,114.2,39.245381893924794
classic,wos5736,random_wa,df,1500,5,0.7828656376307885,0.03830479789138141,0.778105841400469,0.04131183912902498,0.7788926600408814,0.04412544105440246,124.4,14.926486525636232
classic,wos5736,random_wa,df,2000,5,0.7676990401917408,0.05111205699523773,0.7666476316947526,0.0565728961683324,0.7661081718018478,0.054598979177896696,91.4,16.92040188648012
classic,wos5736,random_wa,df,500,5,0.782754619626912,0.041979525424673717,0.7814940188750498,0.04509937562298809,0.7798329081985209,0.044115572216082456,139.0,24.259018941416407
classic,wos5736,random_wa,dfs,1000,5,0.7980112193160159,0.04206837589432948,0.8008809729577353,0.03969539028577008,0.7963496240255135,0.045371472093556346,81.6,40.17835238035527
classic,wos5736,random_wa,dfs,1500,5,0.8059714183209911,0.03350558932174176,0.8002931999314804,0.038335607806158106,0.7990309591594177,0.04013209103329043,88.8,29.58377933936095
classic,wos5736,random_wa,dfs,2000,5,0.8069262391458264,0.03384896836931796,0.8069673786648037,0.03331715663214857,0.8043439024743373,0.03784614575555833,79.2,24.69210400107694
classic,wos5736,random_wa,dfs,500,5,0.8080228909276032,0.0227071654540091,0.8070502842339052,0.031134338771520033,0.8063945817028821,0.03133475312205818,68.2,33.38712326631332
classic,wos5736,random_wa,ig,1000,5,0.8129772026026538,0.034874001726370056,0.8109327439765136,0.03537081834846188,0.8097424887365599,0.037014201114213996,82.4,16.742162345408076
classic,wos5736,random_wa,ig,1500,5,0.8120021782270445,0.032300736162548895,0.8162354782105996,0.03442770086723287,0.8120027245481791,0.03773599889826115,104.8,29.785902705810344
classic,wos5736,random_wa,ig,2000,5,0.8009158858413085,0.023888001223537327,0.80470533756609,0.019723777641495587,0.8004390319825103,0.023316532873006543,99.2,22.061278294786092
classic,wos5736,random_wa,ig,500,5,0.8041142145304901,0.03695664684657195,0.8035690897515662,0.04501981704499716,0.8026215957955088,0.046586299744486685,82.2,26.470738561664653
classic,wos5736,random_wa,none,all,5,0.7596778244329204,0.0478488894077305,0.758541582619946,0.04766307361632587,0.7552395911071801,0.051870284123915825,79.6,26.425366601052104
gcn,20ng,fasttext_residual_word_gcn,df,1000,5,0.3509929597224702,0.039005372021700145,0.3294975058624841,0.0353774681361793,0.345518759018759,0.03705882053208684,121.4,34.760609891082176
gcn,20ng,fasttext_residual_word_gcn,df,1500,5,0.39529615080478536,0.0393737170774591,0.3723506824754177,0.030091309788654277,0.3868737373737373,0.032077112270974935,105.8,22.81885185542866
gcn,20ng,fasttext_residual_word_gcn,df,2000,5,0.39430132897992504,0.04752124800775176,0.369521031205357,0.045657789225014456,0.38728427128427123,0.04756429496814357,113.4,35.920746094701315
gcn,20ng,fasttext_residual_word_gcn,df,500,5,0.3005626100043364,0.030788945181354027,0.27868846282496423,0.03333985344455575,0.296762987012987,0.027508444623949413,117.0,32.55764119219941
gcn,20ng,fasttext_residual_word_gcn,dfs,1000,5,0.5554403999693901,0.03163424144217128,0.5447595527569207,0.035606936764676266,0.5536443001443002,0.0316089754706092,78.6,36.57594838141589
gcn,20ng,fasttext_residual_word_gcn,dfs,1500,5,0.5193199500038262,0.03464450073132591,0.5109811693116484,0.03409168326562888,0.5173160173160173,0.0316816028654292,68.4,23.9436839270819
gcn,20ng,fasttext_residual_word_gcn,dfs,2000,5,0.5424154273907609,0.017328433245843735,0.5361257699405875,0.01311234121173774,0.5415685425685426,0.012756303170261385,85.2,11.987493482792805
gcn,20ng,fasttext_residual_word_gcn,dfs,500,5,0.5576179629110017,0.043141538410599325,0.5475435635066339,0.04532288911502322,0.5575476190476191,0.04151017018186995,47.6,8.17312669668102
gcn,20ng,fasttext_residual_word_gcn,ig,1000,5,0.4344321352957682,0.050949758995864215,0.4149947072029588,0.05181655193694346,0.42971645021645016,0.05339715481790054,137.4,46.209306421975214
gcn,20ng,fasttext_residual_word_gcn,ig,1500,5,0.4376407672882177,0.030912562786011934,0.42220230921301016,0.022213145170184172,0.4335894660894661,0.025955337016394252,121.0,41.92851058647326
gcn,20ng,fasttext_residual_word_gcn,ig,2000,5,0.4236263041093794,0.047113145158165906,0.40269109320013646,0.04347860631467127,0.41870598845598844,0.04439477800748433,93.2,43.916967108396726
gcn,20ng,fasttext_residual_word_gcn,ig,500,5,0.4193818840394868,0.04119241842682623,0.3996005611598529,0.033455981965971264,0.4113928571428571,0.0369691512990675,103.4,15.582040944625964
gcn,20ng,fasttext_residual_word_gcn,none,all,5,0.48493390811927656,0.039206148617898035,0.470957954681199,0.04175543627492581,0.4832272727272727,0.03446836948285866,86.6,24.2755020545405
gcn,amazon_review_full,fasttext_residual_word_gcn,df,1000,5,0.350963149078727,0.04231510284733418,0.3390197272845627,0.03889301725334491,0.3506923076923077,0.04247534768637259,65.8,16.783920876839236
gcn,amazon_review_full,fasttext_residual_word_gcn,df,1500,5,0.3620891832901883,0.02222875059895207,0.34922963439073984,0.01985582194404056,0.3617435897435898,0.02198514231423693,63.2,19.044684297724654
gcn,amazon_review_full,fasttext_residual_word_gcn,df,2000,5,0.3560085782447591,0.04875577546055653,0.34201338657097086,0.0486454704360478,0.3557692307692308,0.04876583341721681,62.2,23.091123835794566
gcn,amazon_review_full,fasttext_residual_word_gcn,df,500,5,0.33602360286279886,0.02572258850989848,0.3225263191165051,0.028109172999932538,0.3357948717948718,0.025687841876067284,60.8,33.76684764676738
gcn,amazon_review_full,fasttext_residual_word_gcn,dfs,1000,5,0.3830686767169179,0.03006300137160225,0.38101773251409987,0.03138003973053022,0.38294871794871793,0.03040813760076635,76.0,23.03258561256204
gcn,amazon_review_full,fasttext_residual_word_gcn,dfs,1500,5,0.3570235013451094,0.029786558535147098,0.34815944194906373,0.033377267939916716,0.3567948717948718,0.029917292302249297,47.0,36.1178626167164
gcn,amazon_review_full,fasttext_residual_word_gcn,dfs,2000,5,0.36001827318410234,0.03528025985996388,0.3428822918536118,0.039680561879678736,0.36005128205128206,0.035411616416817365,54.4,38.68849958320948
gcn,amazon_review_full,fasttext_residual_word_gcn,dfs,500,5,0.35308892949596465,0.028461434383465965,0.341770605981895,0.026992186402377303,0.35323076923076924,0.02886230317176194,17.6,12.300406497347964
gcn,amazon_review_full,fasttext_residual_word_gcn,ig,1000,5,0.3670336023552104,0.027055769822086743,0.34927517256765755,0.024377248539046003,0.3667179487179487,0.027384117204726204,72.8,57.2162564311927
gcn,amazon_review_full,fasttext_residual_word_gcn,ig,1500,5,0.36303852596314906,0.01972048949712715,0.3514959174872135,0.021394698911742026,0.36276923076923073,0.019947869272040356,61.2,46.48333034540447
gcn,amazon_review_full,fasttext_residual_word_gcn,ig,2000,5,0.34699812192274504,0.022316320004504293,0.3293806155612166,0.01878874018448176,0.3468205128205128,0.02227495387244884,60.6,33.760924157967004
gcn,amazon_review_full,fasttext_residual_word_gcn,ig,500,5,0.3489931475559616,0.02063582746164143,0.33715231364446163,0.022011751886158448,0.34882051282051285,0.021085437172359188,83.4,43.43155534861721
gcn,amazon_review_full,fasttext_residual_word_gcn,none,all,5,0.36904893152631846,0.04164640948109104,0.36177771418519583,0.03967190849399338,0.3687692307692308,0.04174672781627573,60.8,34.061708706405206
gcn,farm_ads,fasttext_residual_word_gcn,df,1000,5,0.8069979455572676,0.04952628813060375,0.8053765326073969,0.04973499104017025,0.8052861502382707,0.04938472836064405,57.8,23.95203540411545
gcn,farm_ads,fasttext_residual_word_gcn,df,1500,5,0.7910760143810992,0.05752333334213847,0.7903146468478426,0.05809661270137585,0.7904863292961788,0.05793713600264656,39.2,39.13055072446591
gcn,farm_ads,fasttext_residual_word_gcn,df,2000,5,0.7910760143810991,0.054939843084319255,0.789739183677196,0.055548823177964946,0.7898567035639539,0.055313072057710064,40.6,37.058062550543575
gcn,farm_ads,fasttext_residual_word_gcn,df,500,5,0.7831792501284027,0.057249556891817176,0.7794627817231699,0.0594489100418543,0.7804723487486825,0.05827893082731121,32.2,21.603240497666086
gcn,farm_ads,fasttext_residual_word_gcn,dfs,1000,5,0.8092449922958398,0.036802450238446305,0.8071272861904709,0.0373151636752301,0.8071902941259986,0.03678666501733877,22.6,9.581231653602787
gcn,farm_ads,fasttext_residual_word_gcn,dfs,1500,5,0.8092514124293785,0.04113390505675109,0.8075650095331228,0.042267767801903465,0.8076361516580395,0.041871872068460485,38.2,16.42254547870092
gcn,farm_ads,fasttext_residual_word_gcn,dfs,2000,5,0.8160631741140216,0.034030803372533155,0.8144215146462698,0.0343399470421829,0.8141807182026061,0.034062225592867305,32.8,10.66302021005306
gcn,farm_ads,fasttext_residual_word_gcn,dfs,500,5,0.8069851052901901,0.03981000124814405,0.8040577343604745,0.04258256614811765,0.8046110751993105,0.04124350789968237,20.8,16.754103974847474
gcn,farm_ads,fasttext_residual_word_gcn,ig,1000,5,0.81832948125321,0.038781529938311896,0.8165550312377263,0.039483098302953684,0.8164803094762055,0.03891345458642422,47.8,29.911536236041105
gcn,farm_ads,fasttext_residual_word_gcn,ig,1500,5,0.811517719568567,0.042262724072220426,0.8097839245200511,0.04293247378486387,0.8098260532597058,0.04233866320108082,33.2,20.06738647656939
gcn,farm_ads,fasttext_residual_word_gcn,ig,2000,5,0.8137840267077555,0.0432117495796884,0.8128134809267943,0.04379538223421211,0.8125960223087446,0.04380985752804693,57.0,32.09361307176243
gcn,farm_ads,fasttext_residual_word_gcn,ig,500,5,0.8035567539804828,0.0445785799040228,0.8005064490284809,0.04692142075539258,0.8011255426440105,0.04556265103452599,30.8,38.36925852814985
gcn,farm_ads,fasttext_residual_word_gcn,none,all,5,0.7934322033898306,0.04888453212552347,0.7908364768382029,0.04996990256744007,0.7916009814778625,0.04931370084354177,35.0,26.52357441974969
gcn,wos5736,fasttext_residual_word_gcn,df,1000,5,0.6331010051901044,0.024330691231037958,0.63100069296254,0.03332756626158873,0.6333232617185186,0.030385248235178974,89.2,18.294808006644946
gcn,wos5736,fasttext_residual_word_gcn,df,1500,5,0.6420241978130672,0.054276623000581,0.6427556807579067,0.058223161620832284,0.6431732917938452,0.06347167186667681,83.8,37.87083310411853
gcn,wos5736,fasttext_residual_word_gcn,df,2000,5,0.644916833580738,0.08085809366717264,0.6511303907912963,0.06751484937551772,0.6469069810295106,0.08227830902073723,94.6,62.708053709232594
gcn,wos5736,fasttext_residual_word_gcn,df,500,5,0.6271508564363855,0.009866411304651976,0.6220689982066615,0.013689111026425473,0.6195928814268735,0.010079210233454837,128.6,44.679973142337495
gcn,wos5736,fasttext_residual_word_gcn,dfs,1000,5,0.7427944328049826,0.02311314652556586,0.7463953218783924,0.026402697851949906,0.7487330495591366,0.022677465778082932,99.6,21.66333307688362
gcn,wos5736,fasttext_residual_word_gcn,dfs,1500,5,0.7267526104396265,0.03905792647994001,0.7338684866563114,0.03324065200422053,0.7332858327443308,0.03711060838344803,117.8,57.115672104948565
gcn,wos5736,fasttext_residual_word_gcn,dfs,2000,5,0.7165421521324835,0.04977449628191163,0.7219578955500578,0.05090545986926777,0.7212055059564941,0.04593610788841473,119.6,53.20996147339331
gcn,wos5736,fasttext_residual_word_gcn,dfs,500,5,0.7507128033530788,0.0382009710560616,0.7520696417183272,0.03801732625975154,0.7520183466072794,0.04200078044878095,65.6,13.011533345459327
gcn,wos5736,fasttext_residual_word_gcn,ig,1000,5,0.6931290541146777,0.08824794757748029,0.6910701185439514,0.09407515239381975,0.6937382235682631,0.09258729305361506,100.2,59.14135608861197
gcn,wos5736,fasttext_residual_word_gcn,ig,1500,5,0.6821054028888793,0.07211590417959951,0.6926181622093992,0.06387868388832499,0.6917906619072627,0.06658742168593017,100.6,51.066623150547166
gcn,wos5736,fasttext_residual_word_gcn,ig,2000,5,0.6751296193572351,0.06574706385113369,0.6863406128777699,0.05637170972813718,0.6844684261719834,0.06527492821536739,93.0,58.80051020186815
gcn,wos5736,fasttext_residual_word_gcn,ig,500,5,0.7417387972770385,0.046585543913780524,0.7428528889413832,0.0493048337152928,0.7425685006692911,0.04583722977425912,116.4,34.63091104779082
gcn,wos5736,fasttext_residual_word_gcn,none,all,5,0.6221657318082698,0.047743955945033875,0.6274652777438755,0.05356377429951342,0.627824467363993,0.051067761268465565,77.2,47.060599231204016
